fold_id,model_type,class,f1
intra_loso_session__VP_02__2026-02-04_15:06:58_5rep,attention_net,Fist,0.274398
intra_loso_session__VP_02__2026-02-04_15:06:58_5rep,attention_net,Pinch,0.0
intra_loso_session__VP_02__2026-02-04_15:06:58_5rep,attention_net,Tripod,0.038503
intra_loso_session__VP_02__2026-02-24_12:46:57_3rep,attention_net,Rest,0.545455
intra_loso_session__VP_02__2026-02-24_12:46:57_3rep,attention_net,Fist,0.446759
intra_loso_session__VP_02__2026-02-24_12:46:57_3rep,attention_net,Pinch,0.016598
intra_loso_session__VP_02__2026-02-24_12:46:57_3rep,attention_net,Tripod,0.359833
intra_loso_session__VP_02__2026-02-24_12:57:14_5rep,attention_net,Rest,0.932121
intra_loso_session__VP_02__2026-02-24_12:57:14_5rep,attention_net,Fist,0.482815
intra_loso_session__VP_02__2026-02-24_12:57:14_5rep,attention_net,Pinch,0.753649
intra_loso_session__VP_02__2026-02-24_12:57:14_5rep,attention_net,Tripod,0.419337
intra_loso_session__VP_02__2026-05-06_10-43-57_3rep,attention_net,Rest,0.910532
intra_loso_session__VP_02__2026-05-06_10-43-57_3rep,attention_net,Fist,0.887526
intra_loso_session__VP_02__2026-05-06_10-43-57_3rep,attention_net,Pinch,0.821516
intra_loso_session__VP_02__2026-05-06_10-43-57_3rep,attention_net,Tripod,0.780684
intra_loso_session__VP_02__2026-05-06_10-51-06_3rep,attention_net,Rest,0.960526
intra_loso_session__VP_02__2026-05-06_10-51-06_3rep,attention_net,Fist,0.987013
intra_loso_session__VP_02__2026-05-06_10-51-06_3rep,attention_net,Pinch,0.740586
intra_loso_session__VP_02__2026-05-06_10-51-06_3rep,attention_net,Tripod,0.669767
intra_loso_session__VP_02__2026-05-06_10-54-51_3rep,attention_net,Rest,0.893162
intra_loso_session__VP_02__2026-05-06_10-54-51_3rep,attention_net,Fist,0.901532
intra_loso_session__VP_02__2026-05-06_10-54-51_3rep,attention_net,Pinch,0.76815
intra_loso_session__VP_02__2026-05-06_10-54-51_3rep,attention_net,Tripod,0.742358
intra_loso_session__VP_02__2026-05-06_11-02-58_3rep,attention_net,Rest,0.93578
intra_loso_session__VP_02__2026-05-06_11-02-58_3rep,attention_net,Fist,0.927928
intra_loso_session__VP_02__2026-05-06_11-02-58_3rep,attention_net,Pinch,0.881633
intra_loso_session__VP_02__2026-05-06_11-02-58_3rep,attention_net,Tripod,0.810127
intra_loso_session__VP_02__2026-05-06_11-08-12_3rep,attention_net,Rest,0.975983
intra_loso_session__VP_02__2026-05-06_11-08-12_3rep,attention_net,Fist,0.969432
intra_loso_session__VP_02__2026-05-06_11-08-12_3rep,attention_net,Pinch,0.713092
intra_loso_session__VP_02__2026-05-06_11-08-12_3rep,attention_net,Tripod,0.818349
intra_loso_session__VP_02__2026-05-06_11-09-25_3rep,attention_net,Rest,0.971751
intra_loso_session__VP_02__2026-05-06_11-09-25_3rep,attention_net,Fist,0.991304
intra_loso_session__VP_02__2026-05-06_11-09-25_3rep,attention_net,Pinch,0.800738
intra_loso_session__VP_02__2026-05-06_11-09-25_3rep,attention_net,Tripod,0.681934
intra_loso_session__VP_04__2026-03-25_14-44-10_5rep,attention_net,Rest,0.45565
intra_loso_session__VP_04__2026-03-25_14-44-10_5rep,attention_net,Fist,0.28678
intra_loso_session__VP_04__2026-03-25_14-44-10_5rep,attention_net,Pinch,0.0
intra_loso_session__VP_04__2026-03-25_14-44-10_5rep,attention_net,Tripod,0.00713
intra_loso_session__VP_04__2026-03-25_15-12-50_5rep,attention_net,Rest,0.533659
intra_loso_session__VP_04__2026-03-25_15-12-50_5rep,attention_net,Fist,0.010142
intra_loso_session__VP_04__2026-03-25_15-12-50_5rep,attention_net,Pinch,0.0
intra_loso_session__VP_04__2026-03-25_15-12-50_5rep,attention_net,Tripod,0.0
intra_loso_session__VP_04__2026-03-26_14-55-57_manual,attention_net,Rest,0.605312
intra_loso_session__VP_04__2026-03-26_14-55-57_manual,attention_net,Fist,0.173913
intra_loso_session__VP_04__2026-03-26_14-55-57_manual,attention_net,Pinch,0.063845
intra_loso_session__VP_04__2026-03-26_14-55-57_manual,attention_net,Tripod,0.160475
intra_loso_session__VP_04__2026-03-27_10-48-46_manual,attention_net,Rest,0.862566
intra_loso_session__VP_04__2026-03-27_10-48-46_manual,attention_net,Fist,0.0
intra_loso_session__VP_04__2026-03-27_10-48-46_manual,attention_net,Pinch,0.0
intra_loso_session__VP_06__2026-05-04_11-21-18_3rep,attention_net,Rest,0.673135
intra_loso_session__VP_06__2026-05-04_11-21-18_3rep,attention_net,Fist,0.0
intra_loso_session__VP_06__2026-05-04_11-21-18_3rep,attention_net,Pinch,0.214724
intra_loso_session__VP_06__2026-05-04_11-21-18_3rep,attention_net,Tripod,0.0
intra_loso_session__VP_06__2026-05-04_11-31-06_3rep,attention_net,Rest,0.877093
intra_loso_session__VP_06__2026-05-04_11-31-06_3rep,attention_net,Fist,0.903353
intra_loso_session__VP_06__2026-05-04_11-31-06_3rep,attention_net,Pinch,0.65798
intra_loso_session__VP_06__2026-05-04_11-31-06_3rep,attention_net,Tripod,0.828358
intra_loso_session__VP_06__2026-05-04_11-36-55_3rep,attention_net,Rest,0.672116
intra_loso_session__VP_06__2026-05-04_11-36-55_3rep,attention_net,Fist,0.792884
intra_loso_session__VP_06__2026-05-04_11-36-55_3rep,attention_net,Pinch,0.727273
intra_loso_session__VP_06__2026-05-04_11-36-55_3rep,attention_net,Tripod,0.0
intra_loso_session__VP_06__2026-05-04_11-57-35_3rep,attention_net,Rest,0.492936
intra_loso_session__VP_06__2026-05-04_11-57-35_3rep,attention_net,Fist,0.591588
intra_loso_session__VP_06__2026-05-04_11-57-35_3rep,attention_net,Pinch,0.343624
intra_loso_session__VP_06__2026-05-04_11-57-35_3rep,attention_net,Tripod,0.185022
intra_loso_session__VP_12__2026-05-04_14-30-45_5rep,attention_net,Rest,0.877627
intra_loso_session__VP_12__2026-05-04_14-30-45_5rep,attention_net,Fist,0.944965
intra_loso_session__VP_12__2026-05-04_14-30-45_5rep,attention_net,Pinch,0.669744
intra_loso_session__VP_12__2026-05-04_14-30-45_5rep,attention_net,Tripod,0.51253
intra_loso_session__VP_12__2026-05-04_14-45-30_3rep,attention_net,Rest,0.961832
intra_loso_session__VP_12__2026-05-04_14-45-30_3rep,attention_net,Fist,0.962637
intra_loso_session__VP_12__2026-05-04_14-45-30_3rep,attention_net,Pinch,0.839806
intra_loso_session__VP_12__2026-05-04_14-45-30_3rep,attention_net,Tripod,0.894737
intra_loso_session__VP_12__2026-05-04_14-46-56_3rep,attention_net,Rest,0.77763
intra_loso_session__VP_12__2026-05-04_14-46-56_3rep,attention_net,Fist,0.977679
intra_loso_session__VP_12__2026-05-04_14-46-56_3rep,attention_net,Pinch,0.568905
intra_loso_session__VP_12__2026-05-04_14-46-56_3rep,attention_net,Tripod,0.780583
intra_loso_session__VP_12__2026-05-04_14-51-35_3rep,attention_net,Rest,0.819343
intra_loso_session__VP_12__2026-05-04_14-51-35_3rep,attention_net,Fist,0.984547
intra_loso_session__VP_12__2026-05-04_14-51-35_3rep,attention_net,Pinch,0.3391
intra_loso_session__VP_12__2026-05-04_14-51-35_3rep,attention_net,Tripod,0.9
intra_loso_session__VP_12__2026-05-04_14-57-16_3rep,attention_net,Rest,0.864917
intra_loso_session__VP_12__2026-05-04_14-57-16_3rep,attention_net,Fist,0.947126
intra_loso_session__VP_12__2026-05-04_14-57-16_3rep,attention_net,Pinch,0.640394
intra_loso_session__VP_12__2026-05-04_14-57-16_3rep,attention_net,Tripod,0.872549
intra_loso_session__VP_12__2026-05-04_14-58-52_3rep,attention_net,Rest,0.922234
intra_loso_session__VP_12__2026-05-04_14-58-52_3rep,attention_net,Fist,0.916667
intra_loso_session__VP_12__2026-05-04_14-58-52_3rep,attention_net,Pinch,0.771037
intra_loso_session__VP_12__2026-05-04_14-58-52_3rep,attention_net,Tripod,0.758294
intra_loso_session__VP_12__2026-05-04_15-00-08_3rep,attention_net,Rest,0.758057
intra_loso_session__VP_12__2026-05-04_15-00-08_3rep,attention_net,Fist,0.662873
intra_loso_session__VP_12__2026-05-04_15-00-08_3rep,attention_net,Pinch,0.01138
intra_loso_session__VP_12__2026-05-04_15-00-08_3rep,attention_net,Tripod,0.546554
intra_loso_session__VP_13__2026-05-06_12-30-00_3rep,attention_net,Rest,0.874172
intra_loso_session__VP_13__2026-05-06_12-30-00_3rep,attention_net,Fist,0.936819
intra_loso_session__VP_13__2026-05-06_12-30-00_3rep,attention_net,Pinch,0.708861
intra_loso_session__VP_13__2026-05-06_12-30-00_3rep,attention_net,Tripod,0.823077
intra_loso_session__VP_13__2026-05-06_12-36-17_3rep,attention_net,Rest,0.902616
intra_loso_session__VP_13__2026-05-06_12-36-17_3rep,attention_net,Fist,0.692015
intra_loso_session__VP_13__2026-05-06_12-36-17_3rep,attention_net,Pinch,0.684073
intra_loso_session__VP_13__2026-05-06_12-36-17_3rep,attention_net,Tripod,0.534722
intra_loso_session__VP_13__2026-05-06_12-43-14_3rep,attention_net,Rest,0.884615
intra_loso_session__VP_13__2026-05-06_12-43-14_3rep,attention_net,Fist,0.910755
intra_loso_session__VP_13__2026-05-06_12-43-14_3rep,attention_net,Pinch,0.888412
intra_loso_session__VP_13__2026-05-06_12-43-14_3rep,attention_net,Tripod,0.939597
intra_loso_session__VP_13__2026-05-06_12-50-29_3rep,attention_net,Rest,0.895719
intra_loso_session__VP_13__2026-05-06_12-50-29_3rep,attention_net,Fist,0.864486
intra_loso_session__VP_13__2026-05-06_12-50-29_3rep,attention_net,Pinch,0.791469
intra_loso_session__VP_13__2026-05-06_12-50-29_3rep,attention_net,Tripod,0.842718
intra_loso_session__VP_13__2026-05-06_12-51-44_3rep,attention_net,Rest,0.88984
intra_loso_session__VP_13__2026-05-06_12-51-44_3rep,attention_net,Fist,0.849885
intra_loso_session__VP_13__2026-05-06_12-51-44_3rep,attention_net,Pinch,0.911063
intra_loso_session__VP_13__2026-05-06_12-51-44_3rep,attention_net,Tripod,0.962306
intra_loso_session__VP_13__2026-05-06_12-56-17_3rep,attention_net,Rest,0.893796
intra_loso_session__VP_13__2026-05-06_12-56-17_3rep,attention_net,Fist,0.858513
intra_loso_session__VP_13__2026-05-06_12-56-17_3rep,attention_net,Pinch,0.925373
intra_loso_session__VP_13__2026-05-06_12-56-17_3rep,attention_net,Tripod,0.889888
intra_loso_session__VP_13__2026-05-06_12-57-31_3rep,attention_net,Rest,0.890323
intra_loso_session__VP_13__2026-05-06_12-57-31_3rep,attention_net,Fist,0.857809
intra_loso_session__VP_13__2026-05-06_12-57-31_3rep,attention_net,Pinch,0.864143
intra_loso_session__VP_13__2026-05-06_12-57-31_3rep,attention_net,Tripod,0.855319
intra_loso_session__VP_13__2026-05-06_13-06-21_3rep,attention_net,Rest,0.909881
intra_loso_session__VP_13__2026-05-06_13-06-21_3rep,attention_net,Fist,0.890443
intra_loso_session__VP_13__2026-05-06_13-06-21_3rep,attention_net,Pinch,0.923404
intra_loso_session__VP_13__2026-05-06_13-06-21_3rep,attention_net,Tripod,0.956332
intra_loso_session__VP_13__2026-05-06_13-12-22_3rep,attention_net,Rest,0.891593
intra_loso_session__VP_13__2026-05-06_13-12-22_3rep,attention_net,Fist,0.896247
intra_loso_session__VP_13__2026-05-06_13-12-22_3rep,attention_net,Pinch,0.940171
intra_loso_session__VP_13__2026-05-06_13-12-22_3rep,attention_net,Tripod,0.923077
intra_loso_session__VP_13__2026-05-06_13-13-37_3rep,attention_net,Rest,0.894619
intra_loso_session__VP_13__2026-05-06_13-13-37_3rep,attention_net,Fist,0.903766
intra_loso_session__VP_13__2026-05-06_13-13-37_3rep,attention_net,Pinch,0.962472
intra_loso_session__VP_13__2026-05-06_13-13-37_3rep,attention_net,Tripod,0.931868
intra_loso_session__VP_14__2026-05-13_15-57-37_5rep,attention_net,Rest,0.777195
intra_loso_session__VP_14__2026-05-13_15-57-37_5rep,attention_net,Fist,0.4787
intra_loso_session__VP_14__2026-05-13_15-57-37_5rep,attention_net,Pinch,0.015238
intra_loso_session__VP_14__2026-05-13_15-57-37_5rep,attention_net,Tripod,0.397177
intra_loso_session__VP_14__2026-05-13_16-11-51_4rep,attention_net,Rest,0.801177
intra_loso_session__VP_14__2026-05-13_16-11-51_4rep,attention_net,Fist,0.328594
intra_loso_session__VP_14__2026-05-13_16-11-51_4rep,attention_net,Pinch,0.449024
intra_loso_session__VP_14__2026-05-13_16-11-51_4rep,attention_net,Tripod,0.437895
intra_loso_session__VP_01__2026-02-26_12:30:21_3rep,cnn,Rest,0.961411
intra_loso_session__VP_01__2026-02-26_12:30:21_3rep,cnn,Fist,0.982684
intra_loso_session__VP_01__2026-02-26_12:30:21_3rep,cnn,Pinch,0.746667
intra_loso_session__VP_01__2026-02-26_12:30:21_3rep,cnn,Tripod,0.82963
intra_loso_session__VP_01__2026-02-26_12:50:17_3rep,cnn,Rest,0.944758
intra_loso_session__VP_01__2026-02-26_12:50:17_3rep,cnn,Fist,0.980306
intra_loso_session__VP_01__2026-02-26_12:50:17_3rep,cnn,Pinch,0.942982
intra_loso_session__VP_01__2026-02-26_12:50:17_3rep,cnn,Tripod,0.949791
intra_loso_session__VP_01__2026-03-02_10:15:18_3rep,cnn,Rest,0.816495
intra_loso_session__VP_01__2026-03-02_10:15:18_3rep,cnn,Fist,0.55312
intra_loso_session__VP_01__2026-03-02_10:15:18_3rep,cnn,Pinch,0.790123
intra_loso_session__VP_01__2026-03-02_10:15:18_3rep,cnn,Tripod,0.0
intra_loso_session__VP_01__2026-03-02_12:29:32_3rep,cnn,Rest,0.898216
intra_loso_session__VP_01__2026-03-02_12:29:32_3rep,cnn,Fist,0.937093
intra_loso_session__VP_01__2026-03-02_12:29:32_3rep,cnn,Pinch,0.857143
intra_loso_session__VP_01__2026-03-02_12:29:32_3rep,cnn,Tripod,0.969163
intra_loso_session__VP_01__2026-03-02_12:33:18_3rep,cnn,Rest,0.868327
intra_loso_session__VP_01__2026-03-02_12:33:18_3rep,cnn,Fist,0.867769
intra_loso_session__VP_01__2026-03-02_12:33:18_3rep,cnn,Pinch,0.879684
intra_loso_session__VP_01__2026-03-02_12:33:18_3rep,cnn,Tripod,0.782805
intra_loso_session__VP_01__2026-03-02_12:35:53_5rep,cnn,Rest,0.830459
intra_loso_session__VP_01__2026-03-02_12:35:53_5rep,cnn,Fist,0.904906
intra_loso_session__VP_01__2026-03-02_12:35:53_5rep,cnn,Pinch,0.630542
intra_loso_session__VP_01__2026-03-02_12:35:53_5rep,cnn,Tripod,0.650639
intra_loso_session__VP_01__2026-03-03_13:21:53_3rep,cnn,Rest,0.828784
intra_loso_session__VP_01__2026-03-03_13:21:53_3rep,cnn,Fist,0.943633
intra_loso_session__VP_01__2026-03-03_13:21:53_3rep,cnn,Pinch,0.806394
intra_loso_session__VP_01__2026-03-03_13:21:53_3rep,cnn,Tripod,0.907834
intra_loso_session__VP_01__2026-03-03_14:31:55_3rep,cnn,Rest,0.909684
intra_loso_session__VP_01__2026-03-03_14:31:55_3rep,cnn,Fist,0.92511
intra_loso_session__VP_01__2026-03-03_14:31:55_3rep,cnn,Pinch,0.951965
intra_loso_session__VP_01__2026-03-03_14:31:55_3rep,cnn,Tripod,0.930958
intra_loso_session__VP_01__2026-03-10_13:44:35_3rep,cnn,Rest,0.916188
intra_loso_session__VP_01__2026-03-10_13:44:35_3rep,cnn,Fist,0.955224
intra_loso_session__VP_01__2026-03-10_13:44:35_3rep,cnn,Pinch,0.792381
intra_loso_session__VP_01__2026-03-10_13:44:35_3rep,cnn,Tripod,0.799031
intra_loso_session__VP_01__2026-03-16_11:04:06_3rep,cnn,Rest,0.741935
intra_loso_session__VP_01__2026-03-16_11:04:06_3rep,cnn,Fist,0.931915
intra_loso_session__VP_01__2026-03-16_11:04:06_3rep,cnn,Pinch,0.741533
intra_loso_session__VP_01__2026-03-16_11:04:06_3rep,cnn,Tripod,0.200772
intra_loso_session__VP_01__2026-03-16_11:11:49_3rep,cnn,Rest,0.95558
intra_loso_session__VP_01__2026-03-16_11:11:49_3rep,cnn,Fist,0.982456
intra_loso_session__VP_01__2026-03-16_11:11:49_3rep,cnn,Pinch,0.841683
intra_loso_session__VP_01__2026-03-16_11:11:49_3rep,cnn,Tripod,0.844221
intra_loso_session__VP_01__2026-03-20_11:10:16_3rep,cnn,Rest,0.911308
intra_loso_session__VP_01__2026-03-20_11:10:16_3rep,cnn,Fist,0.628895
intra_loso_session__VP_01__2026-03-20_11:10:16_3rep,cnn,Pinch,0.857798
intra_loso_session__VP_01__2026-03-20_11:10:16_3rep,cnn,Tripod,0.034188
intra_loso_session__VP_01__2026-03-20_12:54:45_10rep,cnn,Rest,0.981078
intra_loso_session__VP_01__2026-03-20_12:54:45_10rep,cnn,Fist,0.990141
intra_loso_session__VP_01__2026-03-20_12:54:45_10rep,cnn,Pinch,0.976077
intra_loso_session__VP_01__2026-03-20_12:54:45_10rep,cnn,Tripod,0.986313
intra_loso_session__VP_01__2026-03-20_14:17:17_3rep,cnn,Rest,0.932221
intra_loso_session__VP_01__2026-03-20_14:17:17_3rep,cnn,Fist,0.924883
intra_loso_session__VP_01__2026-03-20_14:17:17_3rep,cnn,Pinch,0.951542
intra_loso_session__VP_01__2026-03-20_14:17:17_3rep,cnn,Tripod,0.952164
intra_loso_session__VP_01__2026-03-20_14:18:36_3rep,cnn,Rest,0.884811
intra_loso_session__VP_01__2026-03-20_14:18:36_3rep,cnn,Fist,0.808184
intra_loso_session__VP_01__2026-03-20_14:18:36_3rep,cnn,Pinch,0.945455
intra_loso_session__VP_01__2026-03-20_14:18:36_3rep,cnn,Tripod,0.965665
intra_loso_session__VP_01__2026-03-20_14:20:18_3rep,cnn,Rest,0.962138
intra_loso_session__VP_01__2026-03-20_14:20:18_3rep,cnn,Fist,0.95302
intra_loso_session__VP_01__2026-03-20_14:20:18_3rep,cnn,Pinch,0.955975
intra_loso_session__VP_01__2026-03-20_14:20:18_3rep,cnn,Tripod,0.969565
intra_loso_session__VP_01__2026-03-24_08-57-34_3rep,cnn,Rest,0.956618
intra_loso_session__VP_01__2026-03-24_08-57-34_3rep,cnn,Fist,0.95045
intra_loso_session__VP_01__2026-03-24_08-57-34_3rep,cnn,Pinch,0.98081
intra_loso_session__VP_01__2026-03-24_08-57-34_3rep,cnn,Tripod,0.965517
intra_loso_session__VP_01__2026-03-24_09-35-44_3rep,cnn,Rest,0.73913
intra_loso_session__VP_01__2026-03-24_09-35-44_3rep,cnn,Fist,0.697452
intra_loso_session__VP_01__2026-03-24_09-35-44_3rep,cnn,Pinch,0.682809
intra_loso_session__VP_01__2026-03-24_09-35-44_3rep,cnn,Tripod,0.227106
intra_loso_session__VP_01__2026-03-25_10-21-07_5rep,cnn,Rest,0.049645
intra_loso_session__VP_01__2026-03-25_10-21-07_5rep,cnn,Fist,0.254839
intra_loso_session__VP_01__2026-03-25_10-21-07_5rep,cnn,Pinch,0.417704
intra_loso_session__VP_01__2026-03-25_10-21-07_5rep,cnn,Tripod,0.0
intra_loso_session__VP_01__2026-03-25_13-36-55_3rep,cnn,Rest,0.969565
intra_loso_session__VP_01__2026-03-25_13-36-55_3rep,cnn,Fist,0.975717
intra_loso_session__VP_01__2026-03-25_13-36-55_3rep,cnn,Pinch,0.773684
intra_loso_session__VP_01__2026-03-25_13-36-55_3rep,cnn,Tripod,0.826667
intra_loso_session__VP_01__2026-03-25_13-55-45_3rep,cnn,Rest,0.974416
intra_loso_session__VP_01__2026-03-25_13-55-45_3rep,cnn,Fist,0.997821
intra_loso_session__VP_01__2026-03-25_13-55-45_3rep,cnn,Pinch,0.952174
intra_loso_session__VP_01__2026-03-25_13-55-45_3rep,cnn,Tripod,0.961039
intra_loso_session__VP_01__2026-03-26_12-38-48_3rep,cnn,Rest,0.633721
intra_loso_session__VP_01__2026-03-26_12-38-48_3rep,cnn,Fist,0.066946
intra_loso_session__VP_01__2026-03-26_12-38-48_3rep,cnn,Pinch,0.150794
intra_loso_session__VP_01__2026-03-26_12-38-48_3rep,cnn,Tripod,0.09201
intra_loso_session__VP_01__2026-03-30_09-32-13_3rep,cnn,Rest,0.920502
intra_loso_session__VP_01__2026-03-30_09-32-13_3rep,cnn,Fist,0.920273
intra_loso_session__VP_01__2026-03-30_09-32-13_3rep,cnn,Pinch,0.587879
intra_loso_session__VP_01__2026-03-30_09-32-13_3rep,cnn,Tripod,0.756757
intra_loso_session__VP_01__2026-03-30_09-41-33_3rep,cnn,Rest,0.717333
intra_loso_session__VP_01__2026-03-30_09-41-33_3rep,cnn,Fist,0.897233
intra_loso_session__VP_01__2026-03-30_09-41-33_3rep,cnn,Pinch,0.6464
intra_loso_session__VP_01__2026-03-30_09-41-33_3rep,cnn,Tripod,0.802005
intra_loso_session__VP_01__2026-04-27_09-29-56_3rep,cnn,Rest,0.824309
intra_loso_session__VP_01__2026-04-27_09-29-56_3rep,cnn,Fist,0.700265
intra_loso_session__VP_01__2026-04-27_09-29-56_3rep,cnn,Pinch,0.819417
intra_loso_session__VP_01__2026-04-27_09-29-56_3rep,cnn,Tripod,0.740125
intra_loso_session__VP_01__2026-04-30_09-04-04_3rep,cnn,Rest,0.0
intra_loso_session__VP_01__2026-04-30_09-04-04_3rep,cnn,Fist,1.0
intra_loso_session__VP_01__2026-04-30_09-04-04_3rep,cnn,Pinch,0.987055
intra_loso_session__VP_01__2026-04-30_09-04-04_3rep,cnn,Tripod,0.936364
intra_loso_session__VP_01__2026-04-30_09-24-27_3rep,cnn,Rest,0.0
intra_loso_session__VP_01__2026-04-30_09-24-27_3rep,cnn,Fist,1.0
intra_loso_session__VP_01__2026-04-30_09-24-27_3rep,cnn,Pinch,0.932432
intra_loso_session__VP_01__2026-04-30_09-24-27_3rep,cnn,Tripod,0.96
intra_loso_session__VP_01__2026-04-30_09-51-33_3rep,cnn,Rest,0.0
intra_loso_session__VP_01__2026-04-30_09-51-33_3rep,cnn,Fist,0.975
intra_loso_session__VP_01__2026-04-30_09-51-33_3rep,cnn,Pinch,0.909942
intra_loso_session__VP_01__2026-04-30_09-51-33_3rep,cnn,Tripod,0.025316
intra_loso_session__VP_01__2026-04-30_09-58-03_3rep,cnn,Rest,0.0
intra_loso_session__VP_01__2026-04-30_09-58-03_3rep,cnn,Fist,1.0
intra_loso_session__VP_01__2026-04-30_09-58-03_3rep,cnn,Pinch,0.969536
intra_loso_session__VP_01__2026-04-30_09-58-03_3rep,cnn,Tripod,0.911565
intra_loso_session__VP_01__2026-04-30_10-25-22_3rep,cnn,Rest,0.0
intra_loso_session__VP_01__2026-04-30_10-25-22_3rep,cnn,Fist,0.956229
intra_loso_session__VP_01__2026-04-30_10-25-22_3rep,cnn,Pinch,0.930295
intra_loso_session__VP_01__2026-04-30_10-25-22_3rep,cnn,Tripod,0.959459
intra_loso_session__VP_01__2026-04-30_11-12-19_3rep,cnn,Rest,0.0
intra_loso_session__VP_01__2026-04-30_11-12-19_3rep,cnn,Fist,0.993548
intra_loso_session__VP_01__2026-04-30_11-12-19_3rep,cnn,Tripod,0.824645
intra_loso_session__VP_01__2026-04-30_11-29-09_3rep,cnn,Rest,0.0
intra_loso_session__VP_01__2026-04-30_11-29-09_3rep,cnn,Fist,0.993603
intra_loso_session__VP_01__2026-04-30_11-29-09_3rep,cnn,Pinch,0.910369
intra_loso_session__VP_01__2026-04-30_11-29-09_3rep,cnn,Tripod,0.887608
intra_loso_session__VP_01__2026-05-01_11-38-54_3rep,cnn,Rest,0.0
intra_loso_session__VP_01__2026-05-01_11-38-54_3rep,cnn,Fist,0.366251
intra_loso_session__VP_01__2026-05-01_11-38-54_3rep,cnn,Pinch,0.31283
intra_loso_session__VP_01__2026-05-01_11-38-54_3rep,cnn,Tripod,0.0
intra_loso_session__VP_01__2026-05-04_08-55-07_3rep,cnn,Rest,0.0
intra_loso_session__VP_01__2026-05-04_08-55-07_3rep,cnn,Fist,0.982533
intra_loso_session__VP_01__2026-05-04_08-55-07_3rep,cnn,Pinch,1.0
intra_loso_session__VP_01__2026-05-04_08-55-07_3rep,cnn,Tripod,1.0
intra_loso_session__VP_01__2026-05-04_09-00-24_3rep,cnn,Rest,0.0
intra_loso_session__VP_01__2026-05-04_09-00-24_3rep,cnn,Fist,0.997877
intra_loso_session__VP_01__2026-05-04_09-00-24_3rep,cnn,Pinch,1.0
intra_loso_session__VP_01__2026-05-04_09-00-24_3rep,cnn,Tripod,1.0
intra_loso_session__VP_01__2026-05-04_09-30-37_3rep,cnn,Rest,0.948581
intra_loso_session__VP_01__2026-05-04_09-30-37_3rep,cnn,Fist,0.947791
intra_loso_session__VP_01__2026-05-04_09-30-37_3rep,cnn,Pinch,0.896947
intra_loso_session__VP_01__2026-05-04_09-30-37_3rep,cnn,Tripod,0.912959
intra_loso_session__VP_01__2026-05-04_09-43-34_3rep,cnn,Rest,0.91245
intra_loso_session__VP_01__2026-05-04_09-43-34_3rep,cnn,Fist,0.926441
intra_loso_session__VP_01__2026-05-04_09-43-34_3rep,cnn,Pinch,0.804878
intra_loso_session__VP_01__2026-05-04_09-43-34_3rep,cnn,Tripod,0.870544
intra_loso_session__VP_01__2026-05-04_11-53-40_3rep,cnn,Rest,0.2725
intra_loso_session__VP_01__2026-05-04_11-53-40_3rep,cnn,Fist,0.728522
intra_loso_session__VP_01__2026-05-04_11-53-40_3rep,cnn,Pinch,0.316614
intra_loso_session__VP_01__2026-05-04_11-53-40_3rep,cnn,Tripod,0.400602
intra_loso_session__VP_02__2026-02-04_15:06:58_5rep,cnn,Rest,0.410541
intra_loso_session__VP_02__2026-02-04_15:06:58_5rep,cnn,Fist,0.271468
intra_loso_session__VP_02__2026-02-04_15:06:58_5rep,cnn,Pinch,0.02852
intra_loso_session__VP_02__2026-02-04_15:06:58_5rep,cnn,Tripod,0.062284
intra_loso_session__VP_02__2026-02-24_12:46:57_3rep,cnn,Rest,0.615992
intra_loso_session__VP_02__2026-02-24_12:46:57_3rep,cnn,Fist,0.459459
intra_loso_session__VP_02__2026-02-24_12:46:57_3rep,cnn,Pinch,0.079681
intra_loso_session__VP_02__2026-02-24_12:46:57_3rep,cnn,Tripod,0.287449
intra_loso_session__VP_02__2026-02-24_12:57:14_5rep,cnn,Rest,0.958151
intra_loso_session__VP_02__2026-02-24_12:57:14_5rep,cnn,Fist,0.77946
intra_loso_session__VP_02__2026-02-24_12:57:14_5rep,cnn,Pinch,0.716368
intra_loso_session__VP_02__2026-02-24_12:57:14_5rep,cnn,Tripod,0.495833
intra_loso_session__VP_02__2026-05-06_10-43-57_3rep,cnn,Rest,0.923925
intra_loso_session__VP_02__2026-05-06_10-43-57_3rep,cnn,Fist,0.933025
intra_loso_session__VP_02__2026-05-06_10-43-57_3rep,cnn,Pinch,0.831461
intra_loso_session__VP_02__2026-05-06_10-43-57_3rep,cnn,Tripod,0.778905
intra_loso_session__VP_02__2026-05-06_10-51-06_3rep,cnn,Rest,0.965746
intra_loso_session__VP_02__2026-05-06_10-51-06_3rep,cnn,Fist,0.984881
intra_loso_session__VP_02__2026-05-06_10-51-06_3rep,cnn,Pinch,0.753684
intra_loso_session__VP_02__2026-05-06_10-51-06_3rep,cnn,Tripod,0.70615
intra_loso_session__VP_02__2026-05-06_10-54-51_3rep,cnn,Rest,0.922395
intra_loso_session__VP_02__2026-05-06_10-54-51_3rep,cnn,Fist,0.912951
intra_loso_session__VP_02__2026-05-06_10-54-51_3rep,cnn,Pinch,0.702997
intra_loso_session__VP_02__2026-05-06_10-54-51_3rep,cnn,Tripod,0.788104
intra_loso_session__VP_02__2026-05-06_11-02-58_3rep,cnn,Rest,0.951111
intra_loso_session__VP_02__2026-05-06_11-02-58_3rep,cnn,Fist,0.924829
